data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,output
7,110,B,19.69914036,2192,1,0.642305488,2,M,p,47.37153181
5,186,G,13.80886598,1306,1,7.636844633,0,M,p,62.26482401
2,125,F,16.43293767,1537,1,4.906842308,1,M,p,46.69648621
0,194,D,18.73607742,1984,1,7.355597229,2,M,p,63.01806691
4,192,H,18.98044308,1388,1,6.725310698,2,M,p,66.20770947
7,221,D,21.54836365,2800,1,6.611987341,0,M,p,77.20551463
6,176,G,16.81119862,2863,1,0.014930014,1,M,p,56.34500878
5,103,H,19.04423001,2191,1,2.522429398,0,M,p,45.26223641
2,227,H,26.32282751,1088,1,8.840877777,1,M,p,79.93142253
9,235,E,14.74956394,1492,1,1.25692352,1,M,p,70.53153107
9,255,H,16.06967086,2987,1,2.693321119,2,M,p,77.15602489
2,135,E,13.89547867,2186,1,6.727012029,1,M,p,48.23294283
7,247,D,10.19670494,2489,1,2.883025201,2,M,p,68.46005964
5,286,G,22.61450744,2941,1,6.267399344,2,M,p,88.82045604
6,175,H,15.96127325,2707,1,7.891933215,1,M,p,63.25707914
5,182,B,15.48264361,2415,1,0.525075583,0,M,p,55.85945483
7,144,H,23.92453789,2549,1,2.610570299,2,M,p,59.9426544
7,290,G,12.43200477,2596,1,5.986455829,0,M,p,82.17526012
8,200,B,18.57270836,1854,1,0.681719078,2,M,p,65.3971566
8,277,A,16.74399855,2440,1,8.796895904,1,M,p,87.2664946
1,102,F,21.25371733,2781,1,8.340837502,1,M,p,48.8691831
8,223,G,13.92325604,1445,1,6.8585768,2,M,p,71.98950723
2,240,C,23.54500916,2229,1,5.845752027,0,M,p,77.03626027
3,209,H,25.97692686,1696,1,3.736987148,2,M,p,71.91622132
8,110,E,19.47245059,1493,1,0.84751042,2,M,p,48.37271595
1,230,F,14.5016863,1365,1,4.696328018,1,M,p,64.74784569
0,284,A,20.66308467,2989,1,3.152946248,1,M,p,78.54972245
2,118,F,20.38972563,2225,1,0.941835377,2,M,p,44.89258844
5,134,F,12.91195836,2671,1,6.244704723,2,M,p,49.66546725
9,210,E,14.45968907,1258,1,8.418526914,2,M,p,72.43224707
2,195,G,28.39218108,2673,1,9.646088144,2,M,p,76.19905112
2,214,D,12.80062588,2645,1,6.216795656,1,M,p,62.53735895
7,103,G,16.35894955,1722,1,1.587996764,0,M,p,43.91105136
9,250,F,18.49491684,1855,1,9.976319631,1,M,p,85.62174479
0,174,D,26.97215452,2350,1,9.200155829,0,M,p,68.27509489
7,291,E,20.69355281,2741,1,8.150902091,1,M,p,91.97509962
0,104,G,12.95551796,2663,1,4.01432609,0,M,p,36.47429226
8,273,D,17.95556748,1999,1,9.3663272,0,M,p,88.12633793
9,173,E,17.03988284,1485,1,9.196964102,0,M,p,68.13285866
8,257,A,20.96890064,2908,1,9.780824518,0,M,p,88.05283509
8,167,C,23.85855754,1869,1,5.092618144,2,M,p,67.96531993
1,214,G,15.92090604,1594,1,3.993766624,2,M,p,62.12258206
2,222,H,29.17165356,1563,1,1.468127238,2,M,p,74.12261544
8,180,E,26.11119157,1583,1,5.305034684,1,M,p,72.8051071
7,145,E,28.19836353,2323,1,5.735233216,1,M,p,67.11376039
9,148,G,12.03432263,2185,1,9.867069655,0,M,p,59.29796002
1,293,D,11.863989,2301,1,3.07335759,1,M,p,73.35094769
2,104,F,16.07264108,2233,1,3.159242424,0,M,p,40.42461939
9,259,B,12.79952188,2650,1,4.261861479,2,M,p,76.58143117
8,210,E,28.47305347,2486,1,4.171123705,0,M,p,79.79687183
0,214,B,18.13523913,2364,1,0.699841527,0,M,p,59.82155674
1,108,A,19.46317728,1283,1,9.195368365,0,M,p,49.31222791
1,235,D,18.45353725,1586,1,3.251181608,0,M,p,67.85936513
4,108,A,24.9760926,1247,1,0.990612171,2,M,p,49.06909551
1,129,F,21.7409154,2990,1,7.754743228,0,M,p,54.12156709
3,218,C,29.86240746,1997,1,9.611583559,2,M,p,83.08775027
5,252,A,16.61710063,1493,1,8.92507106,1,M,p,79.28046163
3,186,E,14.48435598,2635,1,8.113904894,0,M,p,61.34982527
0,142,E,16.06091926,1256,1,8.625015531,1,M,p,51.47984287
2,139,B,22.86287808,1543,1,9.313046289,2,M,p,59.68963656
7,254,D,22.40914421,1931,1,9.37970218,2,M,p,87.34793197
3,245,E,13.73907434,2267,1,8.045113186,1,M,p,72.41028009
3,279,C,20.01786629,1169,1,8.239469692,2,M,p,85.05554935
4,189,F,28.5286949,2388,1,4.486957613,1,M,p,71.96278303
4,269,B,19.27372093,2782,1,3.583849545,2,M,p,78.73019838
7,297,G,10.27842496,1032,1,6.315169297,2,M,p,81.96575176
3,169,C,29.24023706,2524,1,9.933995854,2,M,p,73.05020921
4,179,B,19.563903,2639,1,8.46180495,1,M,p,65.86931765
4,161,F,14.021977,2573,1,3.214209763,1,M,p,52.03398906
4,146,E,26.86500378,1302,1,2.189575869,2,M,p,59.56807927
4,252,H,13.47935563,1375,1,1.987630478,2,M,p,68.51905055
9,216,H,23.16845041,2126,1,9.3743629,2,M,p,82.42596827
7,239,A,15.41085036,2303,1,4.45003141,0,M,p,73.11979673
3,266,B,26.67017797,1871,1,1.434070739,2,M,p,81.63723091
2,156,D,12.18096029,1515,1,8.262110284,1,M,p,52.42497455
8,249,F,23.63104486,2911,1,3.71225516,1,M,p,82.78019553
9,173,A,15.55736189,1704,1,5.496985099,0,M,p,63.0986108
7,242,D,18.40399952,2165,1,3.836603172,2,M,p,75.80020274
7,207,F,23.76058563,2824,1,3.130964909,2,M,p,72.91549198
9,125,G,16.19064042,2754,1,0.914955743,2,M,p,49.48653212
4,186,D,20.4465368,2752,1,8.614873368,2,M,p,68.21675649
6,237,B,18.24523441,2608,1,7.180978878,1,M,p,77.00168985
7,252,H,26.41049852,2751,1,3.468537289,2,M,p,84.63798595
9,212,E,22.32955632,1786,1,6.228051786,1,M,p,77.72465248
3,272,H,24.97916633,2978,1,4.135165806,2,M,p,84.01641551
9,125,C,21.56710608,1019,1,1.205123377,0,M,p,54.61551885
3,187,B,28.48401385,2682,1,1.831531961,1,M,p,67.86714442
4,149,G,18.31433096,1074,1,0.433137378,1,M,p,50.71603524
0,292,C,19.4907654,1879,1,8.310990632,1,M,p,84.2526795
4,110,D,13.57717971,1374,1,3.066407946,1,M,p,41.28586968
8,103,C,25.46297137,2545,1,6.598801571,2,M,p,58.1154758
5,296,G,18.50891859,1415,1,2.549485797,1,M,p,83.40751253
0,233,A,28.30552149,2941,1,1.565583907,2,M,p,73.64055325
5,255,A,27.18041014,2336,1,2.447156437,1,M,p,82.90952556
9,136,G,27.90118263,2058,1,2.549476726,1,M,p,63.86054109
2,276,B,22.06467767,2706,1,1.617381518,2,M,p,78.67559142
6,228,E,25.67291527,2615,1,6.520024808,0,M,p,81.22564855
4,290,A,10.55902479,2456,1,6.116942808,1,M,p,77.62006512
0,265,B,11.42201651,2447,1,0.214464008,0,M,p,63.49427887
5,196,E,23.94974957,2181,1,1.702201759,0,M,p,67.45697637
5,225,A,24.57213695,1014,1,5.445197833,2,M,p,77.56012109
4,122,B,12.64777417,1630,1,3.531707356,2,M,p,43.31470411
7,257,E,25.5360668,2733,1,7.261116247,0,M,p,88.64357637
6,284,F,29.16024732,2899,1,6.276908156,2,M,p,95.32113075
9,275,D,15.24751408,1117,1,5.325398837,0,M,p,83.0481615
5,287,D,29.55015614,2609,1,0.893680033,1,M,p,89.88882056
7,138,H,20.64656785,2382,1,3.803308066,0,M,p,56.98521913
0,197,A,11.41732285,1025,1,2.798513051,2,M,p,52.47410361
3,117,A,16.82695633,2157,1,2.987638942,0,M,p,44.53189963
2,228,F,28.11671916,1373,1,8.43405141,1,M,p,81.33909865
4,149,H,25.76739703,1388,1,5.558876853,1,M,p,62.54953418
0,159,H,10.80286135,2847,1,5.52948617,1,M,p,47.05206138
7,205,F,12.51213501,1184,1,6.375711253,1,M,p,65.63663276
8,231,D,16.53873311,1136,1,2.804262568,2,M,p,71.88912237
0,264,G,11.76315448,1762,1,3.549952507,1,M,p,66.93679154
3,271,C,12.622008,1517,1,4.472763517,0,M,p,73.03257071
2,240,A,25.28433122,1780,1,5.40249002,2,M,p,78.15838812
7,104,F,20.22536455,1695,1,5.32287398,2,M,p,51.32570208
0,141,A,25.06190978,2375,1,9.872036107,0,M,p,60.62775491
8,205,G,16.23218409,1195,1,2.400088755,1,M,p,66.00905444
8,161,F,26.67513591,1320,1,3.131842663,2,M,p,67.33946498
1,255,G,11.80052715,2715,1,4.497782129,0,M,p,67.11825657
6,247,B,20.00042975,1476,1,0.492210925,1,M,p,73.8925977
0,177,A,22.0033207,1254,1,4.513132113,1,M,p,59.71612074
8,245,A,17.5699507,2651,1,2.509878261,2,M,p,75.32283389
5,179,C,10.48594471,1184,1,2.885225846,0,M,p,53.12257609
8,138,G,24.09379476,1883,1,4.715365667,2,M,p,61.99978096
0,142,H,25.30161061,1975,1,2.910848657,2,M,p,54.08229821
4,127,C,21.83515287,1987,1,3.475174417,2,M,p,52.526812
0,190,D,24.60863921,2272,1,6.18644797,2,M,p,66.33422326
3,209,C,22.39824101,1554,1,0.715298088,2,M,p,65.673715
5,205,F,10.09174652,2191,1,3.064245295,0,M,p,58.14681717
5,115,H,10.65327875,2986,1,9.313757152,1,M,p,46.90170803
7,111,F,24.63969638,1397,1,0.0013099,0,M,p,51.37703664
8,173,E,18.78269175,1650,1,2.347180332,2,M,p,61.85160291
5,185,C,29.17263282,1674,1,2.855421713,0,M,p,71.11079125
4,206,B,16.92867863,2857,1,3.426776555,2,M,p,63.86258732
9,160,G,24.41908238,2647,1,5.787324176,2,M,p,68.76449832
8,105,A,11.44426006,2105,1,9.700441985,0,M,p,49.00027604
7,141,G,22.59169986,2748,1,6.360520474,0,M,p,61.89305035
0,166,G,14.0564886,2878,1,7.000188747,0,M,p,52.85102849
8,174,A,26.38309505,1859,1,0.396600994,2,M,p,66.94138654
0,253,F,18.47824923,1058,1,6.517661482,2,M,p,73.74808579
4,116,E,20.59208867,2997,1,9.938031497,2,M,p,55.6709113
5,157,A,13.15065913,1359,1,9.784187026,2,M,p,58.01978025
8,177,C,25.00509838,1742,1,2.44534693,2,M,p,68.34993547
6,192,E,28.71449826,2738,1,9.908979337,0,M,p,80.15202777
0,203,D,14.28229814,2531,1,8.813708388,0,M,p,62.26777672
9,202,A,19.16657812,1099,1,1.747133208,0,M,p,68.39705352
7,160,F,29.07643774,2052,1,6.474349772,1,M,p,71.64314373
6,118,G,14.35720334,2429,1,0.014729165,0,M,p,42.53621217
4,190,F,19.70935473,2808,1,8.784225277,2,M,p,68.52264453
0,290,E,20.71546261,2321,1,7.037591401,0,M,p,83.68150775
8,230,D,17.96221576,2574,1,4.686006229,2,M,p,74.85200041
7,125,A,23.95244359,2010,1,5.236956697,0,M,p,58.79415593
8,172,H,13.55483265,1926,1,9.770024956,2,M,p,64.36937434
1,253,F,23.42349554,1271,1,8.124058491,2,M,p,80.80520448
1,140,G,17.35213795,2619,1,5.352707978,0,M,p,49.96963214
0,136,B,15.49700229,2065,1,5.398536553,0,M,p,46.54583862
5,219,B,14.85199919,1621,1,4.782210854,0,M,p,66.94901013
6,296,D,10.67756161,1791,1,7.361913311,2,M,p,82.17171876
4,288,D,12.89268202,2052,1,4.773045534,0,M,p,77.97645936
3,266,G,17.06643087,2398,1,5.339791085,1,M,p,76.89957886
4,241,A,26.37201053,1280,1,0.894506659,1,M,p,76.82931614
8,269,G,26.41207171,1558,1,6.182249245,1,M,p,91.75311379
7,159,A,14.29981316,2373,1,3.13460747,2,M,p,54.80443932
7,130,F,17.38599414,1597,1,6.439302392,0,M,p,55.08669712
6,247,D,25.95704246,1918,1,9.557195055,0,M,p,88.31853327
5,100,H,14.39678966,1452,1,4.807407941,1,M,p,42.76451863
7,200,A,16.82351424,1357,1,0.882660565,0,M,p,63.02382338
7,257,E,28.78588186,1528,1,0.056357774,2,M,p,84.36365145
0,154,E,24.7732892,1212,1,8.032429424,0,M,p,61.1283897
6,144,F,18.60114778,1017,1,8.543820243,1,M,p,60.08485324
0,295,E,29.07631634,2247,1,6.470097135,0,M,p,91.63878184
8,202,E,21.3111367,1645,1,4.487596789,0,M,p,72.06761982
5,259,D,20.785526,2535,1,8.670789713,2,M,p,84.17776311
3,127,C,13.0233736,1565,1,1.472564725,0,M,p,41.59360097
4,150,F,17.8767665,2056,1,6.028014078,0,M,p,56.11710393
2,120,H,11.42568345,2142,1,4.270422585,0,M,p,40.55353769
1,147,C,23.53892748,2597,1,0.788398718,0,M,p,52.37343345
6,142,A,18.60874136,1061,1,2.396245915,0,M,p,53.54411314
4,290,G,19.73044491,2353,1,3.33708314,0,M,p,83.09448356
5,183,E,29.44859508,2211,1,5.395540528,2,M,p,73.4992761
5,290,D,25.65786569,2933,1,9.903104085,2,M,p,95.9951832
6,290,C,28.8688291,2114,1,6.789555757,2,M,p,96.77150195
3,239,A,15.60425819,2904,1,1.114873258,1,M,p,65.95870563
5,147,G,10.23133938,2537,1,0.675331982,2,M,p,44.28353742
8,136,H,20.48328789,1676,1,0.13735574,1,M,p,53.77231484
2,205,E,13.410479,2702,1,9.536111888,1,M,p,64.60554299
4,208,E,22.74137473,1956,1,4.41639688,1,M,p,70.48363414
4,283,A,28.7420004,2615,1,8.322626956,1,M,p,94.79042731
7,158,D,22.10285777,1506,1,4.649332263,0,M,p,63.14190425
0,224,E,17.07196988,2309,1,0.971611355,2,M,p,61.13638425
5,259,F,18.00279441,1522,1,5.851650074,1,M,p,78.85416504
4,242,H,27.64809825,2470,1,8.453009484,1,M,p,85.73629791
9,148,E,28.49033753,1023,1,5.220219114,0,M,p,69.46152289
7,194,D,25.02787533,1485,1,3.868582837,2,M,p,72.19367063
4,158,H,14.19614593,2946,1,6.927481495,0,M,p,55.30401283
7,112,D,16.06216693,1788,1,1.822762154,0,M,p,45.67871239
0,139,G,13.91828069,1195,1,4.135445248,0,M,p,44.46189786
1,202,G,14.50524226,2565,1,0.626708414,2,M,p,55.08142645
0,187,G,27.24383792,2384,1,7.217679459,0,M,p,69.13713358
7,107,B,15.71008712,2844,1,6.765276639,0,M,p,49.30435505
2,123,B,10.33751841,2404,1,1.069428581,2,M,p,36.97319515
9,165,D,27.68487675,1290,1,9.467898155,2,M,p,76.38428723
5,212,F,13.82955685,1822,1,9.112793859,0,M,p,68.95939503
5,292,D,12.77101143,2681,1,8.120310314,2,M,p,83.0142206
3,149,G,24.51637352,2303,1,4.956759057,2,M,p,59.82149522
4,163,D,15.08503445,2344,1,5.4911255,0,M,p,55.66765651
0,110,D,12.47085037,1792,1,4.831545138,2,M,p,38.05531047
1,110,F,10.44417988,2234,1,9.744774631,2,M,p,42.14453652
5,237,B,17.14259825,1556,1,7.741245704,0,M,p,75.56958413
5,163,B,14.58589858,1068,1,0.272344796,2,M,p,50.99965352
4,176,A,10.86275353,2118,1,9.857592694,1,M,p,58.83407087
3,194,D,15.97729249,2840,1,2.634465148,1,M,p,58.81402839
7,287,A,22.70483161,2188,1,8.915734522,0,M,p,93.75008297
8,109,C,21.57718894,2265,1,3.195111095,2,M,p,52.41458114
9,140,A,21.62034693,2004,1,9.40984037,2,M,p,65.86815261
2,108,F,22.95755873,2192,1,1.861550147,2,M,p,46.123353
8,182,C,28.16491285,1927,1,8.607439908,0,M,p,78.35586148
6,228,D,21.36108598,2843,1,8.012540491,0,M,p,78.83751787
1,292,H,13.39914889,1551,1,2.325923142,0,M,p,73.78515715
0,291,A,22.88101071,2379,1,0.289472106,0,M,p,79.08238174
5,122,F,22.53786473,1730,1,5.571906924,0,M,p,55.25598518
5,276,F,11.15552517,2161,1,7.99726095,1,M,p,78.2372336
0,285,D,14.30031412,2910,1,6.124673557,2,M,p,75.99495626
6,191,H,16.8422415,2143,1,9.434195193,2,M,p,68.79221254
1,133,E,15.16866072,1032,1,0.528779526,0,M,p,41.78057418
1,150,C,20.43702077,1820,1,9.857401295,1,M,p,59.25071998
8,249,C,11.81742837,1149,1,1.836042804,2,M,p,70.27172833
2,159,A,13.52307196,2290,1,3.474523463,1,M,p,49.44528822
3,234,D,14.29564558,1825,1,1.439952027,2,M,p,64.10603305
4,197,F,20.35728202,2821,1,0.151106566,2,M,p,61.87266039
9,272,H,12.99361609,1589,1,2.266060439,2,M,p,77.36031492
4,245,C,21.35947508,1875,1,9.301501566,2,M,p,81.52502913
1,192,D,14.05980704,2463,1,8.330193829,2,M,p,60.38402016
1,253,F,15.50719662,1857,1,3.290891045,0,M,p,68.84736801
2,295,H,11.74496787,1821,1,2.486758725,2,M,p,74.05722981
5,219,G,19.7877959,2029,1,2.059023695,0,M,p,68.66804
4,239,D,21.47674823,1242,1,7.05487045,0,M,p,78.18394385
3,115,F,10.72541836,1072,1,4.061338046,2,M,p,39.71421457
6,262,H,28.94937004,2473,1,3.085054756,0,M,p,87.53948779
4,129,G,19.94871872,1133,1,8.394936155,2,M,p,56.14878301
8,234,F,13.90311952,2837,1,9.886044956,1,M,p,77.19885253
7,213,F,23.72497304,1327,1,8.219031994,1,M,p,79.17150773
7,108,C,21.82733891,2191,1,3.437454863,2,M,p,51.68205988
6,110,H,18.33656188,1933,1,7.905517075,0,M,p,52.40842277
3,272,E,22.4470798,1815,1,9.434529215,2,M,p,87.03690104
8,200,H,23.40793149,2950,1,3.948909381,1,M,p,73.01604772
6,150,F,13.86133181,1020,1,6.183905507,1,M,p,54.65910414
8,103,F,15.99492125,1175,1,7.137573034,2,M,p,50.13300216
8,188,B,18.32224136,2188,1,0.848955693,0,M,p,62.93897292
2,109,C,15.7518508,1011,1,6.083068675,1,M,p,44.0597344
5,248,H,11.1609942,1441,1,6.279526809,1,M,p,70.92442159
1,279,F,23.62591155,2062,1,1.52058234,2,M,p,79.58390273
9,250,E,29.66758159,1598,1,1.496571766,1,M,p,87.19739519
0,135,G,15.8691168,2261,1,7.621188647,2,M,p,48.90339376
0,121,D,16.35269625,2586,1,5.707928541,0,M,p,44.62535517
5,131,H,22.96058504,1890,1,6.576318438,0,M,p,58.44084498
5,260,D,26.91603408,1989,1,5.347603893,1,M,p,86.57203457
9,138,F,21.20998103,2348,1,4.215582943,2,M,p,59.90456587
3,122,H,15.4001312,2882,1,4.682178656,0,M,p,45.94229673
3,205,B,26.67674112,2765,1,4.796833223,0,M,p,72.80590023
0,144,C,24.54704,1908,1,9.894512881,0,M,p,60.78684888
3,244,B,25.85866858,2256,1,0.466945478,0,M,p,75.5397472
4,286,D,12.0396131,1745,1,7.292758119,0,M,p,79.32840991
4,143,B,16.49776821,2911,1,5.69446381,2,M,p,53.1424552
4,246,F,25.07029591,1827,1,2.951081701,1,M,p,78.71434802
9,277,F,23.43621014,2317,1,3.739112377,2,M,p,89.2317015
3,183,F,13.20479677,2340,1,6.778156384,2,M,p,58.26247348
0,221,E,12.55358567,2293,1,7.159603405,1,M,p,62.6578305
1,256,E,24.41897881,1454,1,1.542228033,1,M,p,75.71930896
8,100,D,11.75739528,1033,1,3.004870782,1,M,p,41.58652653
4,149,H,10.39605364,1572,1,9.912325485,0,M,p,53.06877376
8,176,H,22.86691977,2532,1,0.104484776,0,M,p,63.88471257
0,173,D,26.82029323,2190,1,6.682537016,2,M,p,65.42080092
0,205,E,26.63921454,2418,1,6.356190733,1,M,p,71.33148382
7,138,H,10.74457543,1801,1,4.330552197,0,M,p,48.60067009
7,255,G,15.30433126,2566,1,4.970452365,1,M,p,76.7443505
9,203,F,11.69107523,1421,1,1.8703328,1,M,p,61.99230051
0,203,C,28.0015111,2622,1,6.652867374,0,M,p,72.45422737
2,173,H,23.5850122,2641,1,5.596612373,1,M,p,63.42312336
7,223,H,14.41618217,2228,1,2.896956746,2,M,p,67.4715207
9,159,B,26.78438594,1282,1,2.905623824,1,M,p,67.81157117
8,111,A,17.50588992,2725,1,3.630522725,2,M,p,49.58582366
2,123,H,24.4828348,2214,1,8.13756348,0,M,p,56.7721148
9,208,F,17.13890223,2065,1,8.915666545,0,M,p,74.94067855
3,234,H,20.68444878,1952,1,2.73112767,2,M,p,71.14713157
7,173,A,21.94368199,1347,1,5.28528111,1,M,p,66.6345949
2,112,C,18.59858399,1172,1,3.225761212,0,M,p,44.3644868
8,141,D,19.82518886,2887,1,4.807937541,0,M,p,58.85060751
8,132,D,27.18733975,1042,1,5.269883306,1,M,p,64.13848908
5,221,C,26.96833265,1689,1,5.650626995,2,M,p,79.12212638
4,132,C,12.59334646,2728,1,9.405159624,2,M,p,51.13917144
7,256,D,14.21144586,1445,1,6.789899723,0,M,p,77.78020099
6,238,F,17.76266296,1019,1,7.946572522,1,M,p,77.53296919
0,183,H,25.6465878,2376,1,7.869532372,0,M,p,67.55146139
2,137,H,19.53896747,2153,1,7.791112423,1,M,p,54.77618314
0,272,E,28.9401099,1058,1,4.73226927,1,M,p,85.17836818
3,214,E,22.29925482,1652,1,2.050351892,0,M,p,67.91968123
1,130,C,10.02137341,2995,1,4.266602336,2,M,p,40.28583841
4,228,G,15.42863623,2332,1,9.964515134,1,M,p,73.45028774
7,211,E,14.06306914,2884,1,1.968700604,2,M,p,63.82546283
3,213,C,28.82026013,1223,1,3.726207132,0,M,p,75.26444125
5,284,G,10.14603097,2678,1,5.616606438,1,M,p,76.54803431
0,244,H,20.13285338,2599,1,4.35524971,1,M,p,71.27481775
5,122,G,16.35082243,1777,1,0.90815314,0,M,p,45.02389333
6,122,E,18.13388195,1091,1,9.295566018,2,M,p,56.01605977
5,109,G,12.07378104,1960,1,2.797104651,1,M,p,40.46350759
8,230,A,16.30015992,1085,1,3.843979609,2,M,p,72.51412354
0,187,E,18.96650673,2292,1,4.627983974,0,M,p,59.09784003
3,252,H,26.06923726,1644,1,8.395383279,0,M,p,85.25769682
3,171,A,26.97845514,1400,1,1.48636785,0,M,p,62.96697747
1,295,A,10.25130044,1583,1,9.299805253,1,M,p,78.52597565
4,193,D,24.00551252,2528,1,1.536338563,2,M,p,65.74129983
5,222,H,22.74175625,2611,1,9.761964263,2,M,p,79.62954489
6,223,C,17.71614316,2674,1,5.241550191,1,M,p,71.78607904
3,265,G,10.29054901,1548,1,1.010807881,1,M,p,66.27230199
5,165,E,10.80361803,1347,1,9.545695196,0,M,p,57.26895142
1,252,E,17.06954292,2476,1,8.380210307,2,M,p,75.14279893
8,152,H,25.37329787,1665,1,3.002275084,0,M,p,64.23824317
5,148,A,23.77728837,2732,1,0.493625581,1,M,p,56.49318512
8,248,D,24.80498491,1505,1,6.331734162,0,M,p,86.25622058
9,207,G,28.40530035,1997,1,1.937846672,0,M,p,77.90261699
1,121,G,21.56299004,2602,1,6.325940425,2,M,p,50.93263146
7,288,H,22.5605651,1342,1,6.175650348,1,M,p,91.08015893
4,162,A,22.40348004,1204,1,5.374323772,2,M,p,61.93745581
3,288,D,22.20764954,2119,1,9.971703304,2,M,p,90.55858789
9,160,A,13.67902838,2458,1,2.233117849,0,M,p,55.54424339
6,203,E,24.92995857,2468,1,4.923583144,0,M,p,73.96054586
8,152,F,16.11958033,2621,1,2.680343698,0,M,p,55.587966
8,171,E,14.18370767,2801,1,2.556018534,0,M,p,57.52135543
3,173,F,11.310666,1176,1,2.136680549,0,M,p,49.91627995
2,161,B,19.22217977,1519,1,6.534084017,0,M,p,58.03404581
4,198,H,25.50229901,2868,1,7.590451956,2,M,p,74.14252107
9,128,A,14.55768039,2967,1,9.489013983,2,M,p,57.19092633
4,297,D,20.76127425,1508,1,2.400806826,0,M,p,84.48595365
2,226,E,15.95767553,1429,1,0.689760323,1,M,p,62.2516683
0,122,G,23.39520644,1905,1,8.055193835,2,M,p,53.51087963
4,183,H,14.20518721,2786,1,4.934249952,0,M,p,58.31891844
2,257,G,24.78636822,2288,1,5.897151133,1,M,p,81.60488253
7,249,F,11.32506428,1128,1,5.401838951,2,M,p,72.3943968
1,117,E,11.62523264,1672,1,1.780751422,0,M,p,36.6434608
2,224,H,13.17050611,2157,1,9.305069317,1,M,p,67.95852482
0,198,G,28.44536312,2859,1,9.632489641,1,M,p,74.83331645
9,125,B,24.86602681,1203,1,5.038720009,0,M,p,61.41814414
5,206,C,29.84785177,2499,1,5.444087628,1,M,p,78.50715422
1,116,D,24.05593752,2240,1,4.979929879,2,M,p,50.83027365
9,108,G,20.7795352,2324,1,9.856900788,0,M,p,59.15848246
7,283,B,16.41134982,2179,1,6.019682939,0,M,p,84.38989778
9,150,E,29.86270109,2149,1,6.242656103,0,M,p,72.11908708
4,157,D,12.13325949,1795,1,1.183603197,1,M,p,47.50353674
6,149,F,14.73524515,1344,1,0.07189165,2,M,p,49.13361228
7,220,H,20.95752956,1530,1,9.039551354,2,M,p,78.90132796
0,183,E,16.07154224,1314,1,5.435343294,1,M,p,56.49973131
4,266,C,23.27784666,1575,1,0.898680753,2,M,p,79.04874274
9,195,C,17.6939285,1220,1,0.569869951,2,M,p,64.4944056
6,243,G,13.18356879,2077,1,3.129825513,0,M,p,69.59503743
8,120,D,13.22832936,2316,1,9.77041223,2,M,p,53.67590865
5,237,G,20.40394657,2917,1,3.944619033,2,M,p,74.70817094
9,133,A,18.10599139,2171,1,0.450479402,1,M,p,52.34587165
7,282,B,27.34793141,2831,1,4.862005342,0,M,p,92.87514362
7,103,H,22.14346877,1258,1,3.884993512,2,M,p,51.41411541
0,121,A,10.50302014,1428,1,0.286975061,1,M,p,33.93969319
1,220,D,28.868557,2226,1,8.74219972,0,M,p,79.72390102
2,137,A,13.30697064,2069,1,8.737319754,0,M,p,50.11359333
0,290,B,10.11452159,2967,1,2.483862613,2,M,p,69.58693205
7,209,C,24.11777537,2418,1,9.803640894,0,M,p,80.30963872
1,259,H,18.86770459,1332,1,2.289309534,0,M,p,72.07024367
2,259,E,15.65097449,1371,1,5.626374713,0,M,p,73.51225175
7,126,F,17.12245603,1326,1,3.543826972,1,M,p,51.1540374
2,279,A,17.52237596,2817,1,4.15546213,1,M,p,77.72560049
7,232,E,29.38760317,1932,1,7.344060505,2,M,p,87.19290336
2,238,F,22.38494663,2671,1,0.210207797,2,M,p,69.95665976
7,245,A,11.35566168,2350,1,0.847417976,0,M,p,67.06751349
8,115,F,10.47882722,1269,1,9.066537715,0,M,p,49.49748221
3,213,F,26.25065014,1255,1,2.946673981,0,M,p,72.17225911
2,133,H,28.42387944,2139,1,9.886891035,2,M,p,64.06838253
4,268,G,22.67275071,1470,1,0.975879046,2,M,p,78.98135469
2,121,C,22.11869256,2674,1,5.383826444,0,M,p,51.49064974
5,288,A,16.84025961,2992,1,0.740711111,1,M,p,78.49694476
1,119,H,28.59549209,2477,1,4.440653445,0,M,p,54.97659632
